type,clientName,clientNameEn,code,description,exchange,full_name,name,securityName,stockNo,createdAt,updatedAt,marketCapPrev,sharesOutstanding,sort,symbol_ref,lastDateSyncIDS
s,Công ty Cổ phần Địa chất mỏ - TKV,Vinacomin - Mining Geology Joint Stock Comapny,MGC,,UPCOM,MGC,MGC,,upcom:74699,2022-05-05T06:56:56.281Z,2023-10-04T01:30:19.386Z,48600000000.0,10800000.0,,,
s,Công ty Cổ phần Xây dựng điện VNECO4,VNECO4 Electricity Construction Joint Stock Company,VE4,XD Điện VNECO 4,HNX,VE4,VE4,,hnx:19637,2022-02-18T12:28:40.977Z,2023-10-04T01:30:02.968Z,269336000000.0,1028000.0,,,
s,Công ty Cổ phần Tập đoàn Đầu tư Thăng Long,ThangLong Investment Group Joint Stock Company,TIG,Đầu tư Thăng Long,HNX,TIG,TIG,,hnx:13495,2022-02-18T12:28:40.979Z,2023-10-04T01:30:03.193Z,1900870038000.0,176006485.0,,,
s,Công ty Cổ phần Dược Trung ương Mediplantex,Mediplantex National Phamaceutical Joint Stock Company,MED,Dược TW MEDIPLANTEX,HNX,MED,MED,,hnx:79181,2022-02-18T12:28:41.013Z,2023-10-04T01:30:04.184Z,335070000000.0,12410000.0,,,
s,Công ty Cổ phần Cảng Đồng Nai,Dong Nai Port Joint Stock Company,PDN,,HOSE,PDN,PDN,CTCP CANG DONG NAI,hose:2573,2022-02-18T12:28:41.131Z,2023-10-04T01:30:04.791Z,4089647443200.0,37043908.0,,,
s,Công ty Cổ phần Searefico,Searefico Corporation,SRF,,HOSE,SRF,SRF,CTCP KY NGHE LANH,hose:2927,2022-02-18T12:28:41.137Z,2023-10-04T01:30:04.895Z,336854196600.0,33786780.0,,,
s,Công ty Cổ phần Địa ốc Chợ Lớn,Cho Lon Real Estate Joint Stock Company,RCL,,HNX,RCL,RCL,,hnx:2242,2022-02-18T12:28:41.144Z,2023-10-04T01:30:05.304Z,164918696600.0,13858714.0,,,
s,Công ty Cổ phần Sách và Thiết bị trường học Thành phố Hồ Chí Minh,Book And Educational Equipment Joint Stock Company of Ho Chi Minh City,STC,,HNX,STC,STC,,hnx:1541,2022-02-18T12:28:41.145Z,2023-10-04T01:30:05.480Z,112744047000.0,5665530.0,,,
s,Công ty Cổ phần DNP Holding,DNP Holding Joint Stock Company,DNP,,HNX,DNP,DNP,,hnx:6664,2022-02-18T12:28:41.148Z,2023-10-04T01:30:05.795Z,2603934155700.0,118901103.0,,,
s,Công ty Cổ phần Licogi 13,Licogi 13 Joint Stock Company,LIG,,HNX,LIG,LIG,,hnx:8824,2022-02-18T12:28:41.149Z,2023-10-04T01:30:06.066Z,414570908400.0,94220661.0,,,
s,Công ty Cổ phần Đầu tư IDJ Việt Nam,IDJ Vietnam Investment Joint Stock Company,IDJ,,HNX,IDJ,IDJ,,hnx:13032,2022-02-18T12:28:41.149Z,2023-10-04T01:30:06.117Z,1023592138700.0,173490193.0,,,
s,Công ty Cổ phần Tập đoàn Hoàng Kim Tây Nguyên,Hoang Kim Tay Nguyen Group Joint Stock Company,CTC,,HNX,CTC,CTC,,hnx:4704,2022-02-18T12:28:41.151Z,2023-10-04T01:30:06.595Z,34759837200.0,15799926.0,,,
s,Công ty Cổ Phần Dịch Vụ Sân Bay Quốc Tế Cam Ranh,Cam Ranh International Airport Services Joint Stock Company,CIA,,HNX,CIA,CIA,,hnx:76740,2022-02-18T12:28:41.154Z,2023-10-04T01:30:07.245Z,184746305700.0,18661243.0,,,
b,,,SBT121002,,HNX,SBT121002,SBT121002,,hnx:80581,2022-02-18T12:28:41.177Z,2022-04-20T10:50:21.333Z,,,,,
s,Công ty Cổ phần Sản xuất và Thương mại Nhựa Việt Thành,Viet Thanh Plastic Trading and Manufacturing Joint Stock Company,VTZ,,HNX,VTZ,VTZ,,hnx:80563,2022-02-18T12:28:41.178Z,2023-10-04T01:30:07.408Z,331100000000.0,43000000.0,,,
b,,,MSN121014,,HNX,MSN121014,MSN121014,,hnx:80624,2022-02-18T12:28:41.179Z,2022-04-20T10:50:22.292Z,,,,,
s,Công ty Cổ phần Đầu tư Thương mại Bất động sản An Dương Thảo Điền,An Duong Thao Dien Real Estate Trade Joint Stock Company,HAR,,HOSE,HAR,HAR,CTCP DTTMBDS AD THAO DIEN,hose:1379,2022-04-07T03:00:04.675Z,2023-10-04T01:30:08.043Z,340635360400.0,95684090.0,,,
s,Công ty Cổ phần Khoáng sản và Vật liệu xây dựng Lâm Đồng,Lam Dong Minerals And Building Materials Joint Stock Company,LBM,,HOSE,LBM,LBM,CTCP VAT LIEU XD LAM DONG,hose:1889,2022-04-07T03:00:04.678Z,2023-10-04T01:30:08.059Z,990000000000.0,20000000.0,,,
s,Ngân hàng Thương mại Cổ phần Xuất nhập khẩu Việt Nam,Vietnam Export Import Commercial Joint Stock Bank,EIB,,HOSE,EIB,EIB,NH TMCP XNK VIET NAM,hose:792,2022-04-07T03:00:04.675Z,2023-10-04T01:30:08.980Z,29159507979000.0,1740866148.0,,,
s,Công ty Cổ phần Y Dược phẩm Vimedimex,Vimedimex Medi - Pharma Joint Stock Company,VMD,,HOSE,VMD,VMD,CTCP Y DP VIMEDIMEX,hose:3837,2022-04-07T03:00:04.707Z,2023-10-04T01:30:09.190Z,334281802200.0,15440268.0,,,
s,Công ty Cổ phần Create Capital Việt Nam,Create Capital Viet Nam Joint Stock Company,CRC,,HOSE,CRC,CRC,CTCP CREATE CAPITAL VN,hose:46,2022-04-07T03:00:04.690Z,2023-10-04T01:30:09.423Z,162300000000.0,30000000.0,,,
s,Công ty Cổ phần Kim khí Thành phố Hồ Chí Minh - VNSTEEL,VNSTEEL - Ho Chi Minh City Metal Corporation,HMC,,HOSE,HMC,HMC,CTCP KIM KHI TPHCM,hose:1336,2022-04-07T03:00:04.719Z,2023-10-04T01:30:09.697Z,283919989600.0,27299999.0,,,
s,Công ty Cổ phần Phát triển Đô thị Công nghiệp số 2,Industrial Urban Development Joint - Stock Company No.2,D2D,,HOSE,D2D,D2D,CTCP PT DO THI CN SO 2,hose:642,2022-04-07T03:00:04.716Z,2023-10-04T01:30:09.759Z,801883163000.0,30259742.0,,,
s,Công ty Cổ phần Đông Hải Bến Tre,Dong Hai Joint Stock Company of Bentre,DHC,,HOSE,DHC,DHC,CTCP DONG HAI BEN TRE,hose:641,2022-04-07T03:00:04.688Z,2023-10-04T01:30:09.867Z,3541694112000.0,80493048.0,,,
s,Ngân hàng Thương mại Cổ phần Sài Gòn Thương Tín,SaiGon Thuong Tin Commercial Joint Stock Bank,STB,,HOSE,STB,STB,NH TMCP SG THUONG TIN,hose:2908,2022-04-07T03:00:04.700Z,2023-10-04T01:30:10.751Z,55048298907200.0,1885215716.0,,,
s,Ngân hàng Thương mại Cổ phần Sài Gòn – Hà Nội,Saigon-Hanoi Commercial Joint Stock Bank,SHB,,HOSE,SHB,SHB,NGAN HANG TMCP SAI GON -,hose:4126,2022-04-07T03:00:04.718Z,2023-10-04T01:30:11.385Z,38179415329850.0,3618901927.0,,,
s,Công ty Cổ phần Dây và Cáp điện Taya Việt Nam,Taya (VIET NAM) Electric Wire and Cable Joint Stock Company,TYA,,HOSE,TYA,TYA,CTCP DAY&CAP DIEN TAYA VN,hose:3434,2022-04-07T03:00:04.726Z,2023-10-04T01:30:11.472Z,319078052800.0,30680582.0,,,
s,Công ty Cổ phần Traphaco,Traphaco Joint Stock Company,TRA,,HOSE,TRA,TRA,CONG TY CP TRAPHACO,hose:3486,2022-04-07T03:00:04.711Z,2023-10-04T01:30:11.823Z,3523295900000.0,41450540.0,,,
s,Công ty Cổ phần Vincom Retail,Vincom Retail Joint Stock Company,VRE,,HOSE,VRE,VRE,CTCP VINCOM RETAIL,hose:3854,2022-04-07T03:00:04.743Z,2023-10-04T01:30:12.694Z,59761974183000.0,2272318410.0,,,
s,Công ty Cổ phần Đầu tư và Phát triển Đô thị Long Giang,Long Giang Investment and Urban Development Joint-stock Company,LGL,,HOSE,LGL,LGL,CTCP DTPT DT LONG GIANG,hose:1894,2022-04-07T03:00:04.737Z,2023-10-04T01:30:13.057Z,205988400000.0,51497100.0,,,
s,Công ty Cổ phần Mía đường Lam Sơn,Lam Son Suger Joint Stock Corporation,LSS,,HOSE,LSS,LSS,CTCP MIA DUONG LAM SON,hose:1892,2022-04-07T03:00:04.738Z,2023-10-04T01:30:13.654Z,864756718800.0,74547993.0,,,
s,Công ty Cổ phần Vinhomes,Vinhomes Joint Stock Company,VHM,,HOSE,VHM,VHM,CTCP VINHOMES,hose:29,2022-04-07T03:00:04.727Z,2023-10-04T01:30:13.766Z,191809887846400.0,4354367488.0,,,
e,Quỹ ETF VINACAPITAL VN100,VINACAPITAL VN100 ETF,FUEVN100,,HOSE,FUEVN100,FUEVN100,QUY ETF VINACAPITAL VN100,hose:305,2022-04-07T03:00:04.745Z,2023-10-04T01:30:14.408Z,316940000000.0,21200000.0,,,
s,Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam,Joint Stock Commercial Bank For Foreign Trade Of Vietnam,VCB,,HOSE,VCB,VCB,NH TMCP NGOAI THUONG VN,hose:3825,2022-04-07T03:00:04.744Z,2023-10-04T01:30:14.939Z,482338575910600.0,5589091262.0,,,
s,Công ty Cổ phần Chứng khoán Vietcap,Vietcap Securities Joint Stock Company,VCI,,HOSE,VCI,VCI,CTCP CHUNG KHOAN BAN VIET,hose:3849,2022-04-07T03:00:04.732Z,2023-10-04T01:30:15.020Z,17018750000000.0,437500000.0,,,
s,Công ty Cổ phần Đầu tư và Kinh doanh nhà Khang Điền,Khang Dien House Trading and Investment Joint Stock Company,KDH,,HOSE,KDH,KDH,CTCP DT&KD NHA KHANG DIEN,hose:1734,2022-04-07T03:00:04.744Z,2023-10-04T01:30:15.583Z,22630322927800.0,788512994.0,,,
s,Công ty Cổ phần In Tổng hợp Bình Dương,Binh Duong General Printing Joint Stock Company,IBD,,UPCOM,IBD,IBD,,upcom:78340,2022-05-05T06:56:56.183Z,2023-10-04T01:30:15.711Z,90000000000.0,9000000.0,,,
s,Công ty Cổ phần Cấp nước Ninh Thuận,Ninh Thuan Water Supply Joint Stock Company,NNT,,UPCOM,NNT,NNT,,upcom:55085,2022-05-05T06:56:56.187Z,2023-10-04T01:30:16.108Z,399564406100.0,9490841.0,,,
s,Công ty Cổ phần Nông súc sản Đồng Nai,Dong Nai Agricultural Livestock Product Joint Stock Company,NSS,,UPCOM,NSS,NSS,,upcom:77841,2022-05-05T06:56:56.197Z,2023-10-04T01:30:16.240Z,30791826000.0,10263942.0,,,
s,Công ty Cổ phần Xây lắp và Dịch vụ Sông Đà,Song Da Construction and Service Joint Stock Company,XLV,,UPCOM,XLV,XLV,,upcom:77279,2022-05-05T06:56:56.197Z,2023-10-04T01:30:16.405Z,24300000000.0,3000000.0,,,
s,Công ty Cổ phần Chứng khoán DSC,DSC Securities Corporation,DSC,,UPCOM,DSC,DSC,,upcom:76862,2022-05-05T06:56:56.189Z,2023-10-04T01:30:16.477Z,3768216864300.0,204838925.0,,,
s,Công ty Cổ phần Nước sạch Quảng Trị,Quang Tri Clean Water Joint Stock Company,NQT,,UPCOM,NQT,NQT,,upcom:75379,2022-05-05T06:56:56.220Z,2023-10-04T01:30:17.004Z,164099421000.0,18233269.0,,,
s,Công ty Cổ phần Than Cao Sơn - TKV,Cao Son Coal Joint Stock Company,CST,,UPCOM,CST,CST,,upcom:80062,2022-05-05T06:56:56.206Z,2023-10-04T01:30:17.319Z,689661658208.0,42846773.0,,,
s,Công ty Cổ phần Cà phê Gia Lai,Gia Lai Coffee Joint Stock Company,FGL,,UPCOM,FGL,FGL,,upcom:77721,2022-05-05T06:56:56.227Z,2023-10-04T01:30:18.012Z,183453750000.0,14676300.0,,,
s,Công ty Cổ phần Sông Đà 7.04,Song Da 7.04 Joint Stock Company,S74,,UPCOM,S74,S74,,upcom:6644,2022-05-05T06:56:56.223Z,2023-10-04T01:30:18.333Z,68040000000.0,6480000.0,,,
s,Công ty Cổ phần Đầu tư Năng lượng Đại Trường Thành Holdings,Dai Truong Thanh Holdings Energy Investment Joint Stock Company,DTE,,UPCOM,DTE,DTE,,upcom:79785,2022-05-05T06:56:56.242Z,2023-10-04T01:30:18.606Z,319573088100.0,50725887.0,,,
s,Công ty Cổ phần Gang thép Thái Nguyên,Thai Nguyen Iron and Steel Joint Stock Corporation,TIS,,UPCOM,TIS,TIS,,upcom:64836,2022-05-05T06:56:56.267Z,2023-10-04T01:30:19.148Z,792256203400.0,183988900.0,,,
s,Công ty Cổ phần Phát triển Đô thị và Khu Công nghiệp Cao Su Việt Nam,Viet Nam Rubber Industrial Zone and Urban Development Joint Stock Company,VRG,,UPCOM,VRG,VRG,,upcom:72959,2022-05-05T06:56:56.316Z,2023-10-04T01:30:19.471Z,626655805600.0,25894868.0,,,
s,Công ty Cổ phần Cấp nước Long Khánh,Long Khanh Water Supply Joint Stock Company,LKW,,UPCOM,LKW,LKW,,upcom:67556,2022-05-05T06:56:56.330Z,2023-10-04T01:30:19.609Z,77972500000.0,2500000.0,,,
s,Công ty Cổ phần Thanh Hoa Sông Đà,Song Da Thanh Hoa Joint Stock Company,THS,Thanh Hoa Sông Đà,HNX,THS,THS,,hnx:72419,2022-02-18T12:28:40.979Z,2023-10-04T01:30:03.094Z,29700000000.0,2700000.0,,,
s,Công ty Cổ phần VICEM Thương mại Xi măng,VICEM Cement Trading Joint Stock Company,TMX,Vicem T.mại X.măng,HNX,TMX,TMX,,hnx:7424,2022-02-18T12:28:40.980Z,2023-10-04T01:30:03.325Z,59400000000.0,6000000.0,,,
s,Công ty Cổ phần Thương mại - Dịch vụ Bến Thành,Ben Thanh Trading and Service Joint Stock Company,BTT,Thương mại DV Bến Thành,HOSE,BTT,BTT,,hose:211,2022-02-18T12:28:40.994Z,2023-10-04T01:30:03.777Z,425925000000.0,13500000.0,,,
s,Công ty Cổ phần Xây dựng 1369,1369 Construction Joint Stock Company,C69,CTCP Xây dựng 1369,HNX,C69,C69,,hnx:75944,2022-02-18T12:28:40.995Z,2023-10-04T01:30:03.834Z,457319792800.0,61799972.0,,,
s,Công ty Cổ phần Đầu tư Năng lượng Trường Thịnh,Truong Thinh Energy Investment Joint Stock Company,TTE,N.lg Trường Thịnh,HOSE,TTE,TTE,,hose:61,2022-02-18T12:28:40.999Z,2023-10-04T01:30:03.971Z,360403560000.0,28490400.0,,,
s,Công ty Cổ phần Thủy điện Nước Trong,Nuoc trong Thermal Power Joint Stock Company,NTH,Thủy điện Nước trong,HNX,NTH,NTH,,hnx:78460,2022-02-18T12:28:41.003Z,2023-10-04T01:30:04.155Z,622198252800.0,10802053.0,,,
i,,,VNCOND,,HOSE,VNCOND,VNCOND,,,2022-02-18T12:28:41.004Z,2022-02-18T12:28:41.004Z,,,,,
s,Công ty Cổ phần Thực phẩm Bích Chi,Bich Chi Food Company,BCF,Thực phẩm Bích Chi,HNX,BCF,BCF,,hnx:79161,2022-02-18T12:28:41.013Z,2023-10-04T01:30:04.239Z,952353810000.0,32283180.0,,,
s,Công ty Cổ phần Cấp nước Thủ Đức,Thu Duc Water Supply Joint Stock Company,TDW,,HOSE,TDW,TDW,CTCP CAP NUOC THU DUC,hose:3499,2022-02-18T12:28:41.126Z,2023-10-04T01:30:04.665Z,499800000000.0,8500000.0,,,
s,Công ty Cổ phần Cấp nước Chợ Lớn,ChoLon Water Supply Joint Stock Company,CLW,,HOSE,CLW,CLW,CTCP CAP NUOC CHO LON,hose:591,2022-02-18T12:28:41.138Z,2023-10-04T01:30:04.976Z,453700000000.0,13000000.0,,,
s,Công ty Cổ phần CokyVina,CokyVina Joint Stock Company,CKV,,HNX,CKV,CKV,,hnx:8064,2022-02-18T12:28:41.144Z,2023-10-04T01:30:05.148Z,52156000000.0,4012000.0,,,
s,Công ty Cổ phần Đầu tư Sao Thăng Long,Sao Thang Long Investment Joint Stock Company,DST,,HNX,DST,DST,,hnx:2824,2022-02-18T12:28:41.145Z,2023-10-04T01:30:05.535Z,144985500000.0,32219000.0,,,
s,Công ty Cổ phần Chứng khoán Hòa Bình,Hoa Binh Securities Joint Stock Company,HBS,,HNX,HBS,HBS,,hnx:11672,2022-02-18T12:28:41.145Z,2023-10-04T01:30:05.555Z,267299838000.0,32999980.0,,,
s,Công ty Cổ phần Cơ khí và Khoáng sản Hà Giang,Ha Giang Mineral and Mechanics Joint Stock Company,HGM,,HNX,HGM,HGM,,hnx:7965,2022-02-18T12:28:41.148Z,2023-10-04T01:30:05.839Z,590075640000.0,11920720.0,,,
s,Công ty Cổ phần VICOSTONE,VICOSTONE Joint Stock Company,VCS,,HNX,VCS,VCS,,hnx:3284,2022-02-18T12:28:41.149Z,2023-10-04T01:30:05.941Z,9920000000000.0,160000000.0,,,
s,Công ty Cổ phần Kinh doanh Than Miền Bắc - Vinacomin,Vinacomin - Northern Coal Trading Joint Stock Company,TMB,,HNX,TMB,TMB,,hnx:75542,2022-02-18T12:28:41.149Z,2023-10-04T01:30:06.166Z,583500000000.0,15000000.0,,,
s,Công ty cổ phần Xây dựng và Đầu tư Visicons,Visicons Construction and Investment Joint Stock Company,VC6,,HNX,VC6,VC6,,hnx:3784,2022-02-18T12:28:41.150Z,2023-10-04T01:30:06.365Z,94158737400.0,8799882.0,,,
s,Công ty Cổ phần Tập đoàn Đầu tư KTT,KTT Investment Group Joint Stock Company,KTT,,HNX,KTT,KTT,,hnx:13695,2022-02-18T12:28:41.150Z,2023-10-04T01:30:06.380Z,10047000000.0,2955000.0,,,
s,Công ty Cổ phần Sách và Thiết bị trường học Đà Nẵng,Da Nang Books & Educational Equipment Joint Stock Company,BED,,HNX,BED,BED,,hnx:7344,2022-02-18T12:28:41.151Z,2023-10-04T01:30:06.471Z,104700000000.0,3000000.0,,,
s,Công ty Cổ phần Xuất nhập khẩu Sa Giang,Sa Giang Import Export Corporation,SGC,,HNX,SGC,SGC,,hnx:6584,2022-02-18T12:28:41.151Z,2023-10-04T01:30:06.608Z,516055276000.0,7147580.0,,,
s,Công ty Cổ phần Licogi 14,Licogi 14 Joint Stock Company,L14,,HNX,L14,L14,,hnx:16676,2022-02-18T12:28:41.151Z,2023-10-04T01:30:06.690Z,1246716326000.0,30859315.0,,,
s,Công ty Cổ phần Than Hà Tu - Vinacomin,Vinacomin - Ha Tu Coal Joint Stock Company,THT,,HNX,THT,THT,,hnx:5284,2022-02-18T12:28:41.153Z,2023-10-04T01:30:07.119Z,307113150000.0,24569052.0,,,
s,Công ty Cổ phần Sông Đà 5,Song Da No5 Joint Stock Company,SD5,,HNX,SD5,SD5,,hnx:1703,2022-02-18T12:28:41.154Z,2023-10-04T01:30:07.155Z,189798890400.0,25999848.0,,,
s,Công ty Cổ phần Thủy điện Cần Đơn,Can Don Hydropower Joint Stock Company,SJD,,HOSE,SJD,SJD,CTCP THUY DIEN CAN DON,hose:2912,2022-04-07T03:00:04.673Z,2023-10-04T01:30:08.451Z,1310973780000.0,68998620.0,,,
s,Công ty Cổ phần Thủy điện Thác Bà,Thac Ba Hydropower Joint Stock Company,TBC,,HOSE,TBC,TBC,CTCP THUY DIEN THAC BA,hose:3489,2022-04-07T03:00:04.703Z,2023-10-04T01:30:09.382Z,2416175000000.0,63500000.0,,,
s,Công ty Cổ phần CNG Việt Nam,Clean Natural Gas Vietnam Joint Stock Company,CNG,,HOSE,CNG,CNG,CTCP CNG VIET NAM,hose:596,2022-04-07T03:00:04.725Z,2023-10-04T01:30:10.162Z,1017879642000.0,35099298.0,,,
s,Công ty Cổ phần Xi măng VICEM Hà Tiên,VICEM Ha Tien Cement Joint Stock Company,HT1,,HOSE,HT1,HT1,CTCP XI MANG HA TIEN 1,hose:1351,2022-04-07T03:00:04.719Z,2023-10-04T01:30:10.215Z,5094225311850.0,381589911.0,,,
s,Công ty Cổ phần Tập đoàn Hòa Phát,Hoa Phat Group Joint Stock Company,HPG,,HOSE,HPG,HPG,CTCP TAP DOAN HOA PHAT,hose:1354,2022-04-07T03:00:04.691Z,2023-10-04T01:30:10.716Z,144206685360000.0,5814785700.0,,,
s,Công ty Cổ phần Cảng Cát Lái,Cat Lai Port Joint Stock Company,CLL,,HOSE,CLL,CLL,CTCP CANG CAT LAI,hose:599,2022-04-07T03:00:04.719Z,2023-10-04T01:30:10.828Z,1254600000000.0,34000000.0,,,
s,Công ty Cổ phần Đầu tư Sản xuất và Thương mại HCD,HCD Investment Producing And Trading Joint Stock Company,HCD,,HOSE,HCD,HCD,CTCP DTSX & TM HCD,hose:1382,2022-04-07T03:00:04.725Z,2023-10-04T01:30:10.915Z,255385418560.0,36958816.0,,,
s,Công ty Cổ phần Nước Thủ Dầu Một,Thu Dau Mot Water Joint Stock Company,TDM,,HOSE,TDM,TDM,CTCP NUOC THU DAU MOT,hose:55,2022-04-07T03:00:04.711Z,2023-10-04T01:30:11.808Z,4050000000000.0,100000000.0,,,
s,Tổng Công ty Cổ phần Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam,BIDV Insurance Corporation,BIC,,HOSE,BIC,BIC,TCTCP BAO HIEM NHDTPTVN,hose:215,2022-04-07T03:00:04.698Z,2023-10-04T01:30:11.977Z,2937786219750.0,117276895.0,,,
s,Ngân hàng Thương mại Cổ phần Bưu Điện Liên Việt,Lien Viet Post Joint Stock Commercial Bank,LPB,,HOSE,LPB,LPB,NHTMCP BUU DIEN LIEN VIET,hose:416,2022-04-07T03:00:04.706Z,2023-10-04T01:30:12.062Z,33632655870400.0,2557616416.0,,,
s,Công ty Cổ phần Bất động sản Thế Kỷ,Century Land Joint Stock Company,CRE,,HOSE,CRE,CRE,CTCP BDS THE KY,hose:48,2022-04-07T03:00:04.699Z,2023-10-04T01:30:12.430Z,3625965291320.0,463678426.0,,,
s,Công ty Cổ phần Minh Hưng Quảng Trị,Quang Tri Minh Hung Joint Stock Company,GMH,,HOSE,GMH,GMH,CTCP MINH HUNG QUANG TRI,hose:4383,2022-04-07T03:00:04.735Z,2023-10-04T01:30:12.879Z,161700000000.0,16500000.0,,,
s,Tập đoàn Vingroup - Công ty CP,VinGroup Joint Stock Company,VIC,,HOSE,VIC,VIC,CTCP VINCOM,hose:3813,2022-04-07T03:00:04.737Z,2023-10-04T01:30:12.898Z,169720132464500.0,3813935561.0,,,
s,Ngân hàng Thương mại Cổ phần Đầu tư và Phát triển Việt Nam,Joint Stock Commercial Bank for Investment and Development of Vietnam,BID,,HOSE,BID,BID,NH TMCP DT&PT VIET NAM,hose:217,2022-04-07T03:00:04.733Z,2023-10-04T01:30:13.167Z,210181664554800.0,5058523816.0,,,
s,Công ty Cổ phần Chứng khoán AGRIBANK,AgriBank Securities Corporation,AGR,,HOSE,AGR,AGR,CTCPCK NHNN & PTNT VN,hose:10,2022-04-07T03:00:04.734Z,2023-10-04T01:30:13.360Z,3564725386100.0,215391262.0,,,
s,Công ty Cổ phần Công nghệ Viễn thông Sài Gòn,Saigon Telecommunication And Technologies Corporation,SGT,,HOSE,SGT,SGT,CTCP CN VIEN THONG SAIGON,hose:2922,2022-04-07T03:00:04.735Z,2023-10-04T01:30:13.377Z,2094245393200.0,148003208.0,,,
s,Công ty Cổ phần Logistics Vinalink,Vinalink Logistics Corporation,VNL,,HOSE,VNL,VNL,CTCP GN VT TM VINALINK,hose:3826,2022-04-07T03:00:04.732Z,2023-10-04T01:30:13.494Z,201501939750.0,14140487.0,,,
s,Công ty Cổ phần Sữa Việt Nam,Vietnam Dairy Products Joint Stock Company,VNM,,HOSE,VNM,VNM,CTCP SUA VIET NAM,hose:3801,2022-04-07T03:00:04.743Z,2023-10-04T01:30:13.923Z,154656702930000.0,2089955445.0,,,
s,Tổng Công ty Khí Việt Nam - Công ty Cổ phần,PetroVietnam Gas Joint Stock Corporation,GAS,,HOSE,GAS,GAS,TCT KHI VIET NAM - CTCP,hose:1152,2022-04-07T03:00:04.736Z,2023-10-04T01:30:15.513Z,198208662000000.0,2296740000.0,,,
s,Công ty Cổ phần Kho vận và dịch vụ thương mại,Transport Warehousing and Trade Service Joint Stock Company,VXT,,UPCOM,VXT,VXT,,upcom:79341,2022-05-05T06:56:56.185Z,2023-10-04T01:30:15.971Z,90178980000.0,6011932.0,,,
s,Công ty Cổ phần xây dựng số 5,Construction Joint Stock Company - Number 5,VC5,,UPCOM,VC5,VC5,,upcom:3724,2022-05-05T06:56:56.188Z,2023-10-04T01:30:16.077Z,4500000000.0,5000000.0,,,
s,"Công ty Cổ phần Bia, Rượu Sài Gòn - Đồng Xuân",Sai Gon - Dong Xuan Beer Alcohol Joint Stock Company,BSD,,UPCOM,BSD,BSD,,upcom:75999,2022-05-05T06:56:56.187Z,2023-10-04T01:30:16.326Z,78000000000.0,3000000.0,,,
s,Công ty Cổ phần Dệt May Huế,Hue Textile Garment Joint Stock Company,HDM,,UPCOM,HDM,HDM,,upcom:54524,2022-05-05T06:56:56.200Z,2023-10-04T01:30:16.418Z,535143280911.0,20096259.0,,,
s,Công ty Cổ phần 26,26 Joint Stock Company,X26,,UPCOM,X26,X26,,upcom:77479,2022-05-05T06:56:56.239Z,2023-10-04T01:30:16.854Z,130000000000.0,5000000.0,,,
s,Công ty Cổ phần Quốc Tế Holding,Quoc te Holding Joint Stock Company,LMH,,UPCOM,LMH,LMH,,upcom:79402,2022-05-05T06:56:56.219Z,2023-10-04T01:30:16.986Z,83169333775.0,25629995.0,,,
s,Công ty Cổ phần Môi trường Nam Định,Nam Dinh Environment Joint Stock Company,MND,,UPCOM,MND,MND,,upcom:76383,2022-05-05T06:56:56.210Z,2023-10-04T01:30:17.060Z,18433590000.0,2194475.0,,,
s,Công ty Cổ phần Lương thực Thực phẩm Vĩnh Long,VinhLong Cereal and Food Corporation,VLF,,UPCOM,VLF,VLF,,upcom:74599,2022-05-05T06:56:56.245Z,2023-10-04T01:30:17.711Z,15547976600.0,11959982.0,,,
s,Công ty Cổ phần Thủy điện Srok Phu Miêng IDICO,IDICO Srok Phu Mieng Hydropower Joint Stock Company,ISH,,UPCOM,ISH,ISH,,upcom:73462,2022-05-05T06:56:56.211Z,2023-10-04T01:30:17.962Z,877500000000.0,45000000.0,,,
s,Công ty Cổ phần Xây dựng và Năng lượng VCP,VCP Power & Construction Joint Stock Company,VCP,,UPCOM,VCP,VCP,,upcom:75402,2022-05-05T06:56:56.227Z,2023-10-04T01:30:18.265Z,1883842880814.0,83789658.0,,,
s,Công ty Cổ phần Công trình Đô thị Sóc Trăng,Soc Trang Public Works Joint Stock Company,USD,,UPCOM,USD,USD,,upcom:78119,2022-05-05T06:56:56.230Z,2023-10-04T01:30:18.713Z,83020000000.0,5600000.0,,,
s,Công ty Cổ phần Đầu tư - Xây dựng Hà Nội,Ha Noi Construction Investment Joint Stock Company,HCI,,UPCOM,HCI,HCI,,upcom:61292,2022-05-05T06:56:56.275Z,2023-10-04T01:30:19.274Z,59121600000.0,5232000.0,,,
s,Công ty Cổ phần 482,Joint Stock - Company No 482,B82,,UPCOM,B82,B82,,upcom:4044,2022-05-05T06:56:56.309Z,2023-10-04T01:30:19.440Z,2500000000.0,5000000.0,,,
s,Tổng Công ty Tư vấn Xây dựng Thủy Lợi Việt Nam - CTCP,Vietnam Hydraulic Engineering Consultants Corporation - JSC,HEJ,,UPCOM,HEJ,HEJ,,upcom:76300,2022-05-05T06:56:56.273Z,2023-10-04T01:30:19.932Z,53662400000.0,4400000.0,,,
s,Công ty Cổ phần Thép Nhà Bè - VNSTEEL,VNSTEEL - Nha Be Steel Joint Stock Company,TNB,,UPCOM,TNB,TNB,,upcom:54846,2022-05-05T06:56:56.253Z,2023-10-04T01:30:20.498Z,145478365080.0,14489877.0,,,
